cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,nivel
"201059","20069300","200693","0",2.000000000000000,Tucumán 2030,Tucumán 2030,Inst. Modelo Abraham Lincoln,I Modelo Abraham Lincoln,4373-2616,secretarialincoln@yahoo.com.ar,C1050,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecAdu - SNUCom,Nivel Secundario de Jóvenes y Adultos y Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"3",106165.649397000001045,102991.987212000007275,Secundario de Jóvenes y Adultos - Superior No Universitario Común
"200984","20203000","202030","0",1.000000000000000,Avda. Paseo Colón 1318,Avda. Paseo Colón 1318,Centro de Formación Profesional N° 25 (sede),CFP 25 (s),4671-0010,cfp25_de04@bue.edu.ar,C1664,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,CFP,Centro de Formación Profesional,Gerencia Operativa de Formación Profesional,Ministerio de Educación,4.000000000000000,1.000000000000000,SAN TELMO,02 - HOSP ARGERICH,"1",108749.275613999998313,100680.728006999997888,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200989","20246600","202466","0",1.000000000000000,Don Bosco 4050,Don Bosco 4050,Jardín Maternal N° 09/06,JM 09/06,4958-4815,dei_jm9_de6@bue.edu.ar,C1206,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JM,Jardín Maternal,Dirección de Educación Inicial,Ministerio de Educación,6.000000000000000,5.000000000000000,ALMAGRO,03 - HOSP DURAND,"1",103736.846896999995806,101727.250111999994260,Inicial Común
"200990","20246900","202469","0",1.000000000000000,Balcarce 677,Balcarce 677,Escuela Infantil N° 05/04,EI 05/04,4342-0337,dei_jm5_de4@bue.edu.ar,C1064,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,Ministerio de Educación,4.000000000000000,1.000000000000000,MONTSERRAT,02 - HOSP ARGERICH,"1",108483.312097000001813,101527.802811999994447,Inicial Común
"200995","20248800","202488","0",2.000000000000000,Emilio Lamarca 3136,Emilio Lamarca 3136,El Jardín de la Cuadra,El Jardín de la Cuadra,4502-9633,eljardindelacuadra@fibertel.com.ar,C1417,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,17.000000000000000,11.000000000000000,VILLA DEL PARQUE,12 - HOSP ZUBIZARRETA,"1",96484.678998400006094,102854.660210999994888,Inicial Común
"200995","20255200","202552","0",2.000000000000000,Emilio Lamarca 3136,Emilio Lamarca 3136,El Jardín de la Cuadra,El Jardín de la Cuadra,4502-9633,eljardindelacuadra@fibertel.com.ar,C1417,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,17.000000000000000,11.000000000000000,VILLA DEL PARQUE,12 - HOSP ZUBIZARRETA,"1",96484.678998400006094,102854.660210999994888,Otros Servicios Educativos de la modalidad Común
"201001","20074700","200747","0",2.000000000000000,Agüero 2320,Agüero 2320,Colegio San Agustín,Col San Agustín,4802-4724,secretaria.medio@colegiosanagustin.com.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",105805.477597000004607,104769.548911999998381,Inicial Común - Primario Común - Secundario Común
"201002","20024800","200248","0",2.000000000000000,Arenales 2065,Arenales 2065,Colegio La Anunciata,Col La Anunciata,4823-4948/4827-1476,laanunciata@fibertel.com.ar/laanunciatarectoria@gmail.com/colegio_la_anunciata@datamarkets.com.ar,C1124,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",106110.170696999994107,103864.467512000002898,Inicial Común - Primario Común - Secundario Común
"201003","20052500","200525","0",2.000000000000000,Arroyo 931,Arroyo 931,Inst. Incorporado Josefa Capdevilla de Gutiérrez,I Incorp J Capdevilla de Gutiérrez,4393-9918,equipomadreadmirable@gmail.com,C1007,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,1.000000000000000,RETIRO,04 - HOSP FERNANDEZ,"1",107586.151196999984677,104197.398012000005110,Inicial Común - Primario Común
"201004","20060200","200602","0",2.000000000000000,Avda. Córdoba 1739,Avda. Córdoba 1739,Inst. Inmaculada Concepción de María,I Inm Concepción de María,5238-1874/5,colegioinmaculadaicm@gmail.com,C1055,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecCom,Nivel Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",106534.570596999998088,103302.233712000001105,Secundario Común
"201265","20307601","203076","1",2.000000000000000,Santa María del Buen Aire 953,Santa María del Buen Aire 953,Instituto Cruz del Sur anexo,ICruz del Sur (a),S/D,S/D,C1277,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,PriCom,Nivel Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",5.000000000000000,4.000000000000000,BARRACAS,05 - HOSP PENNA,"3",107537.209795999995549,97224.996612400005688,Primario Común
"201005","20123300","201233","0",2.000000000000000,Avda. Callao 542,Avda. Callao 542,Colegio del Salvador,Col del Salvador,5237-2500,secgral@colegiodelsalvador.esc.edu.ar,C1022,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106475.957397000005585,102951.070412000000942,Inicial Común - Primario Común - Secundario Común
"201006","20117500","201175","0",2.000000000000000,Avda. Callao 67,Avda. Callao 67,Inst. Nueva Escuela de Diseño y Decoración,I Nva Esc de Diseño y Decoración,4371-4540,secretaria@nuevaescuela.net,C1022,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,1.000000000000000,SAN NICOLAS,08 - HOSP RAMOS MEJIA,"1",106554.292597000006936,102314.285011999993003,Superior No Universitario Común
"201008","20074200","200742","0",2.000000000000000,Avda. Corrientes 1994 / 96,Avda. Corrientes 1994,Inst. C.E.P.E.C,I C.E.P.E.C,4953-7099,secretaria@cepec.edu.ar,C1045,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106254.971797000005608,102727.514911999998731,Superior No Universitario Común
"201012","20047900","200479","0",2.000000000000000,Avda. Pte. Figueroa Alcorta 3380,Avda. Pte. Figueroa Alcorta 3380,Inst. San Martín de Tours,I San Martín de Tours,4802-9192,secretario@ismt.edu.ar/info@ismt.edu.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",105490.423897000000579,105688.352010999995400,Inicial Común - Primario Común - Secundario Común
"202065","20272500","202725","0",2.000000000000000,Pedro Morán 2941,Pedro Morán 2941,Dulce Osito,Dulce Osito,4572-5574,jardindulceosito2@hotmail.com,C1419,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",16.000000000000000,15.000000000000000,AGRONOMIA,12 - HOSP ZUBIZARRETA,"3",96915.050098399995477,104018.570110999979079,Otros Servicios Educativos de la modalidad Común
"201014","20071600","200716","0",2.000000000000000,Avda. Raúl Scalabrini Ortiz 2999,Avda. Raúl Scalabrini Ortiz 2999,Inst. Sta. Teresa de Jesús,I Sta Teresa de Jesús,4801-5354,secundaria@stateresa.com.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",104794.060196999998880,105222.692311000006157,Inicial Común - Primario Común - Secundario Común
"201015","20074100","200741","0",2.000000000000000,Ayacucho 243,Ayacucho 243,Inst. San Luis Gonzaga,I San Luis Gonzaga,4953-8430,colsanluisgonzaga@yahoo.com.ar,C1025,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106271.106597000005422,102507.491712000002735,Inicial Común - Primario Común
"201016","20029300","200293","0",2.000000000000000,Vicente López 1969,Vicente López 1969,Inst. Ntra. Sra. del Pilar,I Ntra Sra del Pilar,4807-3641,colegiodelpilara452@gmail.com,C1128,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",106481.697197000001324,104428.466312000018661,Inicial Común - Primario Común - Secundario Común
"201017","20060500","200605","0",2.000000000000000,Ayacucho 474,Ayacucho 474,Inst. Corazón de Jesús,I Corazón de Jesús,4953-2801,ccdej@fibertel.com.ar,C1026,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106217.333297000004677,102843.731812000012724,Inicial Común - Primario Común - Secundario Común
"201018","20185600","201856","0",2.000000000000000,Ayacucho 760,Ayacucho 760,Inst. Privado del Sindicato GBA de Obras Sanitarias,IPdeSGBA de Obras Sanitarias,6319-1441 / 1442,lagotitadeagua@hotmail.com,C1026,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106186.141996999998810,103220.479011999996146,Inicial Común
"201019","20169900","201699","0",2.000000000000000,Azcuénaga 158,Bartolomé Mitre 2455,Inst. San José,I San José,4951-4303,sanjose@speedy.com.ar,C1039,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105738.620597000000998,102373.009111999999732,Inicial Común - Primario Común - Secundario Común
"201020","20067300","200673","0",2.000000000000000,Azcuénaga 1630/1654,Azcuénaga 1630,Inst. Ntra. Sra. de la Misericordia,I Ntra Sra de la Misericordia,4805-5478/6703,secretaria@misericordia.edu.ar,C1128,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",106056.191596999997273,104332.459212000001571,Inicial Común - Primario Común - Secundario Común
"201048","20060300","200603","0",2.000000000000000,Lavalle 1838,Lavalle 1838,Universitas Estudios Superiores,Universitas Estudios Superiores,4374-2230,secretaria@universitas.edu.ar,C1051,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106441.628096999993431,102882.477511999997660,Superior No Universitario Común
"201020","20067000","200670","0",2.000000000000000,Azcuénaga 1630/1654,Azcuénaga 1654,Hogar Casa de Misericordia,Hogar Casa de Misericordia,4805-9465,direccion.colegio@socmisericordia.org.ar,C1128,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",106056.191596999997273,104332.459212000001571,Inicial Común - Primario Común
"201022","20064300","200643","0",2.000000000000000,Azcuénaga 736,Azcuénaga 736,Inst. Integral Talpiot,I Integral Talpiot,4962-2390/ 4961-3610,talpiot@talpiot.org.ar,C1029,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecCom,Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105700.156797000003280,103188.997411999996984,Secundario Común
"201275","20033400","200334","0",2.000000000000000,Salta 2290,Salta 2290,Escuela Parroquial Sta. Elisa,Esc Parroquial Sta. Elisa,4305-3613/1618,institutosantaelisa2010@gmail.com,C1137,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,5.000000000000000,4.000000000000000,BARRACAS,05 - HOSP PENNA,"1",107419.409297000005608,99483.681212199997390,Inicial Común - Primario Común
"201024","20299600","202996","0",2.000000000000000,Bartolomé Mitre 1655,Bartolomé Mitre 1655,Inst. Sup. Nueva Preparación Física,IS NPF,4331-6698,info@inpf.com.ar,C1037,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,1.000000000000000,SAN NICOLAS,08 - HOSP RAMOS MEJIA,"1",106719.094597000002977,102381.475611999994726,Superior No Universitario Común
"201024","20117600","201176","0",2.000000000000000,Bartolomé Mitre 1655,Bartolomé Mitre 1655,Inst. Sta. Rosa,I Sta Rosa,4372-2959,santarosa@mcabrini.org.ar,C1037,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,1.000000000000000,SAN NICOLAS,08 - HOSP RAMOS MEJIA,"1",106719.094597000002977,102381.475611999994726,Inicial Común - Primario Común - Secundario Común
"201025","20208200","202082","0",2.000000000000000,Bartolomé Mitre 739,Bartolomé Mitre 739,"Inst. Superior Educativo de la Cámara de Com., Indus. y Prod. R.A.",I Sup Educ Cámara de Comercio,4328-2447,secretaria@institutocacipra.edu.ar,C1036,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,1.000000000000000,SAN NICOLAS,02 - HOSP ARGERICH,"1",107913.071597000001930,102477.423311999998987,Superior No Universitario Común
